USER_TOKEN,FIRST_SEND_APPLICATION,BUSINESS_CATEGORY,POSTAL_CODE,COUNTRY_CODE,FIRST_INVOICE_MONTH,COUNT_INVOICES_FIRST7D,COUNT_SENT_INVOICES_FIRST7D,COUNT_PAID_INVOICES_FIRST7D,TOTAL_INVOICE_AMOUNT_CENTS_FIRST7D,COUNT_PAYERS_FIRST7D,HAS_USED_AUTOMATIC_REMINDERS_FIRST7D,AVERAGE_INVOICE_AMOUNT_CENTS_FIRST7D,PCT_INVOICES_PAID_FIRST7D,COUNT_DELIVERY_METHODS_FIRST7D,HAS_ACCEPTED_CREDIT_OR_DEBIT_CARD_FIRST7D,CHURNED_IND
5QYVY2QT2EZVB,dashboard,retail,30067-2844,US,2016-06-01,2,2,1,15531000,1,0,7765500,0.5,1,1,0
5T8DSAESQJ7CS,dashboard,retail,22952-2421,US,2016-12-01,2,2,2,501600,2,0,250800,1,1,1,0
0C5TSHQ3NMDAC,register,casual_use,77417,US,2019-02-01,2,1,1,187997600,1,1,93998800,1,1,1,0
3ZY417VJFBSF4,dashboard,charities_education_and_membership,43216-1809,US,2019-06-01,3,3,1,826800,3,1,275600,0.333333,1,1,0
FXZFPMG1K3GW7,dashboard,food_and_drink,78041,US,2016-03-01,1,1,1,5456,1,0,5456,1,1,1,1
5NR3ZEJXY0GPD,register,casual_use,19082,US,2017-11-01,2,2,1,84000,1,0,42000,0.5,1,1,1
V3VC9HK7EZG7M,register,leisure_and_entertainment,25039,US,2018-11-01,2,1,1,30000,1,0,15000,1,1,1,1
BY7G4V6D6N84J,dashboard,retail,044-0081,JP,2016-12-01,6,6,5,37510330,5,0,6251721.667,0.833333,1,1,1
D36M1B8THP7G8,dashboard,food_and_drink,81419,US,2017-08-01,2,2,1,321250,2,0,160625,0.5,1,1,1
FJK0RPPHNR488,dashboard,professional_services,21212,US,2017-05-01,4,4,3,459000,4,0,114750,0.75,1,1,1
0NKKQ7X4ND7GP,register,food_and_drink,77469,US,2016-10-01,4,4,2,5520000,1,0,1380000,0.5,1,1,0
2SWPKD8G3AW77,register,health_care_and_fitness,58835-9624,US,2017-06-01,3,3,2,606960,2,0,202320,0.666666,1,1,1
66P01GC86N0P8,register,professional_services,32405-4814,US,2019-01-01,9,9,7,6843748670,5,0,760416518.9,0.777777,1,1,0
31C1XPVHM61EF,dashboard,retail,29624-3708,US,2016-09-01,1,1,0,25000,1,0,25000,0,1,1,1
E1E6D0W9RF2YQ,register,retail,SE63SD,GB,2017-07-01,2,2,0,600,1,0,300,0,1,1,1
JD8J762YGJYJS,dashboard,food_and_drink,78644,US,2018-11-01,2,2,2,21664500,2,0,10832250,1,1,1,0
7RGQBE98QHGY2,register,health_care_and_fitness,85040,US,2018-11-01,1,1,0,30789,1,0,30789,0,1,1,0
DBJFATA9MQSGT,dashboard,retail,50583,US,2016-04-01,1,1,1,14624760,1,0,14624760,1,1,1,0
6ATGS2PNJ0SS5,dashboard,professional_services,78245-3052,US,2017-06-01,1,1,1,30000,1,0,30000,1,1,1,1
F25ESZDZVNQ19,register,retail,157-0072,JP,2018-03-01,1,1,0,7020,1,0,7020,0,1,1,1
V8T6HBW18QWKR,register,retail,7108,US,2019-08-01,2,2,1,37200,1,1,18600,0.5,1,1,1
8H4GB4PFPZCSJ,dashboard,casual_use,17004-8604,US,2018-03-01,5,5,3,67200,5,0,13440,0.6,1,1,1
2CN25PGY2N9X8,register,home_and_repair,64050-2672,US,2017-07-01,2,2,1,400,1,0,200,0.5,1,1,1
39E412T26MNDF,register,food_and_drink,84129,US,2018-08-01,2,2,2,952255,1,0,476127.5,1,1,1,1
7FW4XFYPXXB01,register,professional_services,07305-1900,US,2018-07-01,1,1,0,970000,1,0,970000,0,1,1,1
D911KQPAWTQNE,register,beauty_and_personal_care,20748-1740,US,2019-06-01,1,1,1,22605,1,0,22605,1,1,1,1
1256JF03CGZQN,dashboard,casual_use,52227-9761,US,2016-06-01,6,6,3,4050000,5,0,675000,0.5,1,1,0
C68CWKHD6CH7V,dashboard,casual_use,75252,US,2014-09-01,3,3,3,39754468,0,0,13251489.33,1,1,1,0
B0Q379FY30R9A,register,food_and_drink,53955,US,2017-05-01,1,0,0,0,1,0,0,0,1,1,1
S8QM69RWCXDYZ,register,health_care_and_fitness,81004-2031,US,2019-07-01,4,4,4,144200,4,1,36050,1,1,1,1
9SR2J4S8AA4DR,dashboard,retail,190-0022,JP,2017-06-01,2,2,0,8771680,2,0,4385840,0,1,1,1
BVJ99Q3Z2AJVG,dashboard,retail,27530,US,2016-09-01,2,2,2,76300,2,0,38150,1,1,1,0
8R4Y10GJ0PMR4,register,retail,36106-3446,US,2017-09-01,5,4,2,800000,4,0,160000,0.5,1,1,1
XV1KZ5N5CND2W,dashboard,health_care_and_fitness,75173-8526,US,2017-07-01,5,5,4,1164766,5,0,232953.2,0.8,1,1,0
DKJ92HB3QQ6YY,dashboard,health_care_and_fitness,92591,US,2019-03-01,2,1,0,170000,1,1,85000,0,1,1,1
ECWZJW4J8QSVT,dashboard,food_and_drink,80110-4438,US,2018-06-01,3,3,1,161200,2,1,53733.33333,0.333333,1,1,1
F79XYJ31PSM46,dashboard,professional_services,92610-2853,US,2015-07-01,5,5,4,57163652,5,0,11432730.4,0.8,1,1,0
CQQAVQRDTK8WD,dashboard,home_and_repair,73109,US,2017-08-01,2,2,2,225000,2,0,112500,1,1,1,0
2YXEM5S5Q2R1D,register,retail,28806,US,2017-02-01,1,1,0,3668000,1,0,3668000,0,1,1,0
1JZM571AC8KMH,register,beauty_and_personal_care,42275,US,2017-04-01,5,5,3,122409500,2,0,24481900,0.6,1,1,0
AMAYRN3S96DMC,register,retail,30046,US,2017-11-01,2,2,1,544000,1,0,272000,0.5,1,1,1
C1RZY8QHG2N3R,register,casual_use,77510,US,2018-02-01,2,2,2,51300,2,0,25650,1,1,1,1
60WQH8H1H7X5T,dashboard,food_and_drink,43212,US,2014-08-01,1,1,1,1871142,0,0,1871142,1,1,1,1
765YRBYNBJ1BS,register,casual_use,21227,US,2015-02-01,1,1,0,69525,0,0,69525,0,1,1,1
F1VKA3GZP8T69,register,professional_services,64116-2705,US,2016-07-01,1,1,0,500,0,0,500,0,1,1,1
2A7KR7WPW3CX4,dashboard,professional_services,94158,US,2015-10-01,1,1,1,400000,1,0,400000,1,1,1,1
BMWMEXWZDERHH,register,retail,46105,US,2017-07-01,2,2,0,5350,1,0,2675,0,1,1,1
66CVYY73R08PC,dashboard,casual_use,74006-0028,US,2019-04-01,3,1,1,4500,1,1,1500,1,1,1,1
9P28SD0SFQQVS,register,food_and_drink,30046,US,2018-08-01,1,0,0,0,0,0,0,0,1,1,1
TH1HZEA52SE7Z,register,retail,85396-4509,US,2019-08-01,1,1,0,10465,1,1,10465,0,1,1,1
1C05MAT3TB3YC,register,professional_services,J8A 2W3,CA,2016-04-01,1,1,0,98649,0,0,98649,0,1,1,1
FDK313Y6B0RFA,register,charities_education_and_membership,94543,US,2017-12-01,1,1,1,54000,1,0,54000,1,1,1,0
8MT4C76DTG4CH,register,beauty_and_personal_care,53206,US,2017-04-01,2,2,1,672000,2,0,336000,0.5,1,1,0
TSZ98DVB8VHZJ,dashboard,professional_services,11215-6029,US,2018-05-01,2,2,1,480000,1,0,240000,0.5,1,1,1
9Q096RMJ08A50,register,beauty_and_personal_care,28012-4800,US,2017-12-01,1,1,1,294000,1,0,294000,1,1,1,1
DK5VVVQ7MQ5VM,dashboard,retail,30263,US,2018-11-01,1,1,1,100,1,0,100,1,1,1,1
PXVY14HBDT4KA,dashboard,professional_services,6110,US,2018-05-01,3,3,3,11267725,3,0,3755908.333,1,1,1,0
JAPJHR4HCESRB,dashboard,leisure_and_entertainment,85715,US,2019-02-01,3,3,3,10367072,3,1,3455690.667,1,1,1,1
D11PSVBA9DC6Y,register,retail,75165-7530,US,2017-05-01,4,4,2,800100,3,0,200025,0.5,1,1,0
JYXX2AM169KRH,dashboard,professional_services,L1W 3V4,CA,2018-04-01,1,1,1,551760,1,0,551760,1,1,1,0
1XYEQ7W3BF31M,dashboard,charities_education_and_membership,91423,US,2017-02-01,1,1,0,218000,1,0,218000,0,1,1,1
CVM1H59K91DGZ,register,health_care_and_fitness,65441-8295,US,2017-01-01,7,5,5,610200,5,0,87171.42857,1,1,1,1
XP463ZN3WXD18,dashboard,home_and_repair,824-0033,JP,2019-08-01,2,1,1,400,1,1,200,1,1,1,1
16EFTDRSCX6B5,register,professional_services,20745,US,2018-01-01,1,1,1,765000,1,0,765000,1,1,1,0
3K1CRZCXCQS0W,dashboard,food_and_drink,95113,US,2017-03-01,1,1,1,275955,1,0,275955,1,1,1,1
31B3C6AFEMBJ5,register,health_care_and_fitness,75254,US,2017-08-01,1,0,0,299000,0,0,299000,0,1,1,1
5ENG4213GB4H0,register,casual_use,77498,US,2016-07-01,1,1,1,31270000,0,0,31270000,1,1,1,1
96X07ZE83SJFW,register,beauty_and_personal_care,65807,US,2017-01-01,2,2,1,705144,2,0,352572,0.5,1,1,0
23PHFNDG5QSYV,dashboard,professional_services,98011,US,2016-03-01,2,2,1,13446000,2,0,6723000,0.5,1,1,1
C2YG3G5PGHJNG,register,food_and_drink,V5V 1V8,CA,2015-02-01,2,2,2,478380000,0,0,239190000,1,1,1,0
BQY9P6WJN9PXV,register,beauty_and_personal_care,13069,US,2017-10-01,1,1,1,117000,1,0,117000,1,1,1,1
J7E3S712EC8E4,register,professional_services,15904-2127,US,2019-08-01,3,2,1,760600,1,1,253533.3333,0.5,1,1,1
38DV1S07EP2WV,dashboard,professional_services,97538-9619,US,2017-11-01,1,1,0,511500,1,0,511500,0,1,1,1
MH2070XVWZGCC,dashboard,professional_services,11226,US,2018-03-01,2,2,1,821700,2,0,410850,0.5,1,1,1
D1E65XPC83P04,dashboard,food_and_drink,33177,US,2017-11-01,1,1,0,60000,1,0,60000,0,1,1,1
3919FHDXBC5P9,register,retail,85641-8889,US,2016-10-01,1,1,1,3500,0,0,3500,1,1,1,1
5XKAR1YJH9WGQ,register,home_and_repair,64133,US,2017-03-01,1,1,0,17500,1,0,17500,0,1,1,1
337TNAHMKGF0F,register,health_care_and_fitness,90265-5423,US,2018-07-01,2,2,2,4231878,1,0,2115939,1,1,1,0
6ZP0SXCDMRYP6,dashboard,health_care_and_fitness,39571-6803,US,2018-03-01,4,4,3,13729176,4,0,3432294,0.75,1,1,0
DN3C2DY8REP0A,register,retail,062-0031,JP,2017-09-01,3,3,1,24689100,2,0,8229700,0.333333,2,1,0
CS1VS2DFT4FWP,register,food_and_drink,48073,US,2018-03-01,2,2,2,26493600,2,0,13246800,1,1,1,0
CVNTF9HK4Z7Q4,register,food_and_drink,29073,US,2018-12-01,1,1,1,13200,1,0,13200,1,1,1,1
0TS1GSGS27P7B,dashboard,leisure_and_entertainment,75231-5830,US,2018-09-01,4,3,0,1312500,3,0,328125,0,1,1,1
WFRAYSNH53JAY,register,health_care_and_fitness,39532-8098,US,2018-02-01,3,3,3,207366,3,0,69122,1,1,1,1
MS97TFJZND0MR,register,home_and_repair,76273,US,2018-06-01,1,1,1,70140000,1,0,70140000,1,1,1,0
HHJWKT3SVF30R,register,food_and_drink,2287,AU,2018-10-01,1,1,0,450,1,0,450,0,1,1,1
DBNHMW1DSK0N6,register,leisure_and_entertainment,99201,US,2018-04-01,3,3,2,90000,3,0,30000,0.666666,1,1,1
D22K7PZ604WGY,register,casual_use,78412,US,2015-02-01,2,2,1,606900,0,0,303450,0.5,1,1,1
5X1KB1RN1BG34,dashboard,professional_services,94509,US,2019-07-01,2,2,1,55000,2,1,27500,0.5,1,1,1
39JYWKFBJA2CJ,register,home_and_repair,V6B 5X6,CA,2016-02-01,1,1,1,2500,0,0,2500,1,1,1,1
FP9X2YHS3FP9A,dashboard,professional_services,71111,US,2017-04-01,1,1,1,60000,1,0,60000,1,1,1,1
FXWFHVEYJ7FXF,register,health_care_and_fitness,94941,US,2015-05-01,1,1,0,40000,0,0,40000,0,1,1,0
C28NMB9Q0AQNF,register,health_care_and_fitness,23666-2543,US,2017-04-01,3,3,2,120000,2,0,40000,0.666666,1,1,1
E13FQ2BCGA970,register,transportation,93635-3703,US,2017-06-01,1,1,1,600,1,0,600,1,1,1,1
2VA9C5954K5TX,dashboard,food_and_drink,79938-4368,US,2018-03-01,5,5,3,537500,4,0,107500,0.6,1,1,1
X2S3HNNYZ1QX6,dashboard,professional_services,98198-4109,US,2018-11-01,7,7,5,33652800,6,0,4807542.857,0.714285,2,1,0
AW8S27ZDDHD4B,register,health_care_and_fitness,98802-5498,US,2017-05-01,1,1,1,308370,1,0,308370,1,1,1,1
49P0VFG76PB4M,register,charities_education_and_membership,V3W0J4,CA,2017-06-01,1,1,1,600000,1,0,600000,1,1,1,1
92CW3G1TPYQ07,register,casual_use,75115,US,2018-05-01,1,1,0,105000,1,0,105000,0,1,1,1
22GVRCGAEVHAZ,dashboard,professional_services,95818-3841,US,2017-04-01,1,1,1,243555,1,0,243555,1,1,1,1
5TFCVYXA28K7Q,register,home_and_repair,90027,US,2018-06-01,1,0,0,0,0,1,0,0,1,1,1
BFC1FFMSXBTDA,dashboard,casual_use,5017,AU,2017-09-01,2,2,2,43450,2,0,21725,1,1,1,1
620QYZ7DMN62Z,dashboard,health_care_and_fitness,85040,US,2016-08-01,2,2,0,306000,2,0,153000,0,1,1,1
KX7VJDBF58B3G,dashboard,professional_services,5024,AU,2018-10-01,3,3,1,198000,3,0,66000,0.333333,1,1,1
CM7FDFHMAKK6W,register,professional_services,S705DY,GB,2019-03-01,1,1,0,8000,1,1,8000,0,1,1,1
8DV1RRGWE34MB,register,food_and_drink,3124,AU,2019-02-01,2,2,1,285900,2,1,142950,0.5,1,1,1
Y2GD1SFBWMZVM,dashboard,health_care_and_fitness,77338,US,2017-12-01,3,3,2,288000,3,0,96000,0.666666,1,1,1
0QKB9CJ6JF09B,dashboard,professional_services,28327,US,2017-02-01,1,1,1,98400,1,0,98400,1,1,1,1
M8KHKKACXTZ67,register,retail,94117-1103,US,2017-11-01,1,1,0,39060,1,0,39060,0,1,1,1
1ZXGCA3QTRHHN,dashboard,food_and_drink,76114-3424,US,2017-03-01,2,2,0,5475000,2,0,2737500,0,1,1,0
4D37CDJ5SPFPH,dashboard,retail,94610,US,2017-03-01,1,1,0,170,1,0,170,0,1,1,1
F0APHT862Y6DF,register,home_and_repair,33604,US,2015-11-01,1,1,1,212500,0,0,212500,1,1,1,0
9D35P2ERVQTTR,register,retail,35611,US,2016-06-01,4,4,0,22672,1,0,5668,0,1,1,1
D1SG9P4GEJ904,dashboard,professional_services,37743,US,2015-05-01,2,2,2,13919800,0,0,6959900,1,1,1,0
N5NWXXWNVTVQM,dashboard,health_care_and_fitness,77025-3209,US,2019-08-01,1,1,1,10236,1,1,10236,1,1,1,1
ZGCZQKFT41CW6,dashboard,retail,38115,US,2019-03-01,1,1,1,44759,1,1,44759,1,1,1,1
FV2T9HC3NQHJN,dashboard,professional_services,73044-6013,US,2017-02-01,1,1,0,79900,1,0,79900,0,1,1,1
1XF8T1N5ZV1M2,dashboard,home_and_repair,33470-2612,US,2016-02-01,1,1,1,6200,1,0,6200,1,1,1,1
SVSVFSJK6ZW9R,dashboard,food_and_drink,76205,US,2018-07-01,1,1,0,100,1,0,100,0,1,1,1
13E86VN694SGQ,dashboard,professional_services,30741,US,2016-10-01,1,1,1,3286933,1,0,3286933,1,1,1,1
7WDTM521TSPN2,dashboard,home_and_repair,67133-8805,US,2016-11-01,3,3,1,2295000,2,0,765000,0.333333,1,1,1
97SVRAK0FDE73,register,health_care_and_fitness,59105,US,2017-05-01,2,2,2,28000,2,0,14000,1,1,1,1
ST4QB381S9M17,register,charities_education_and_membership,63021-6824,US,2019-01-01,1,1,0,16400,1,1,16400,0,1,1,0
XQKQSMZ83W3S6,register,health_care_and_fitness,92653,US,2018-08-01,1,1,1,35840000,1,0,35840000,1,1,1,0
8KCN5ZS5GDT1P,register,retail,29687-6550,US,2016-03-01,2,2,2,20034,0,0,10017,1,1,1,1
4GBQX5V51VR56,dashboard,leisure_and_entertainment,70808-8169,US,2016-06-01,1,1,0,3515000,1,0,3515000,0,1,1,1
Y8SPV9788Q0E4,dashboard,retail,38606-2402,US,2019-08-01,1,1,1,11995,1,1,11995,1,1,1,1
40MKQSG5HSYM6,dashboard,professional_services,18944,US,2017-11-01,1,1,0,146000,1,0,146000,0,1,1,1
MTF4BQT0YRAYS,dashboard,food_and_drink,M6J3B2,CA,2017-12-01,5,5,2,3460000,2,0,692000,0.4,1,1,1
DJQHSCCZZ52R7,register,charities_education_and_membership,60016,US,2019-08-01,1,1,1,3100,1,1,3100,1,1,1,1
6C56FSRZGE9TC,dashboard,charities_education_and_membership,21157-9301,US,2018-04-01,1,1,1,166600,1,0,166600,1,1,1,1
GH3N85HK9Z557,register,home_and_repair,19139,US,2018-07-01,1,1,0,374000,1,0,374000,0,1,1,1
EFHTGJA2RJHC2,register,charities_education_and_membership,V4R1C4,CA,2016-06-01,1,1,1,100,0,0,100,1,1,1,1
86SWZJAJQQ08Y,register,health_care_and_fitness,45662-3617,US,2017-08-01,1,1,0,321,1,0,321,0,1,1,1
3BBWSF6MD94B3,register,professional_services,20740,US,2018-01-01,1,1,1,9100000,1,0,9100000,1,1,1,0
0Q4ESH4ZC4S55,register,casual_use,11216,US,2019-06-01,1,1,0,3000,1,1,3000,0,1,1,1
R01N8QGG9SMHV,register,food_and_drink,28012,US,2019-06-01,1,1,0,148944,1,1,148944,0,1,1,1
A7458083C0G37,dashboard,food_and_drink,99328,US,2015-11-01,1,1,0,28800,1,0,28800,0,1,1,1
BF4BN2QNJZE3A,register,professional_services,90280-2019,US,2017-07-01,1,1,0,3000,1,0,3000,0,1,1,1
2VZYPXRJX8RBJ,register,leisure_and_entertainment,55309,US,2018-03-01,1,0,0,240000,0,0,240000,0,1,1,1
522RW9NVFVGGW,register,retail,77856-3797,US,2016-09-01,2,1,0,90040,0,0,45020,0,1,1,1
W25ZG93XGQNW7,register,casual_use,83814-5013,US,2019-05-01,1,1,1,15100,1,1,15100,1,1,1,1
B8G6SNJRR9RZC,register,food_and_drink,80918,US,2017-02-01,1,1,0,1534,1,0,1534,0,1,1,1
CRD03CAT8V3M3,register,beauty_and_personal_care,68512-9211,US,2018-03-01,1,1,0,100,1,0,100,0,1,1,1
6KT6Y0HSABJCE,dashboard,professional_services,76063,US,2015-08-01,1,1,0,20124600,1,0,20124600,0,1,1,0
1HWXHF3E9KZBA,register,casual_use,70122,US,2016-12-01,2,2,1,6804000,2,0,3402000,0.5,1,1,0
B82T2FF9B5QVE,register,retail,95004-9117,US,2017-05-01,1,1,1,107500,1,0,107500,1,1,1,1
ET5C06ZQYWFY8,dashboard,casual_use,28376,US,2016-09-01,2,2,2,253890,1,0,126945,1,1,1,1
8YGXJA9CHPBT0,dashboard,retail,52402,US,2015-11-01,1,1,1,179118000,1,0,179118000,1,1,1,0
0NAY0R01BEG7V,register,professional_services,28650,US,2016-04-01,1,1,0,100,0,0,100,0,1,1,1
FBE0ER64J26MD,register,professional_services,90066,US,2019-07-01,4,4,3,28080000,4,1,7020000,0.75,1,1,0
C6PV2JFFAKZ8J,register,professional_services,32304,US,2017-04-01,1,1,1,75000,1,0,75000,1,1,1,1
7BZDRRCJAG0YM,register,food_and_drink,35673,US,2016-01-01,1,1,0,100,0,0,100,0,1,1,1
DHEB4QYHZWNRZ,register,professional_services,11757,US,2017-06-01,2,1,0,100000,1,0,50000,0,1,1,1
VK6NFF8YJH2TP,invoices,casual_use,60639,US,2019-06-01,3,3,0,1354500,2,1,451500,0,1,1,1
6XA27TVDR2DS4,dashboard,casual_use,15722,US,2018-11-01,1,1,1,16500,1,0,16500,1,1,1,1
P23RZHDR8057M,dashboard,food_and_drink,30338,US,2018-06-01,1,1,1,33750,1,0,33750,1,1,1,1
M7FS8RKMNGZQS,register,retail,96720-5270,US,2018-04-01,1,1,0,400,1,0,400,0,1,1,1
4DFVJA7608WH3,register,leisure_and_entertainment,84403,US,2018-03-01,2,2,1,220000,2,0,110000,0.5,1,1,0
50VSTXZCAJ45S,register,health_care_and_fitness,31602-2005,US,2018-05-01,1,1,1,9276,1,0,9276,1,1,1,1
3FW5JDTT4RK6W,register,health_care_and_fitness,80301,US,2016-03-01,1,1,0,84000,0,0,84000,0,1,1,1
4EQ4YHZSST0X6,register,charities_education_and_membership,97756,US,2018-02-01,2,2,2,200000,2,0,100000,1,1,1,1
9ENWNXDN5JE65,dashboard,casual_use,80631,US,2016-09-01,2,2,1,7290000,1,0,3645000,0.5,1,1,1
5981V8TN96FJ8,register,home_and_repair,60911-4009,US,2017-05-01,1,1,1,100,1,0,100,1,1,1,1
9V2BJP3G7NW5Z,register,health_care_and_fitness,78660-2557,US,2017-02-01,2,2,2,261000,2,0,130500,1,1,1,0
Z5KZY3DACSAVP,register,retail,22193-2601,US,2018-01-01,2,2,1,30000,1,0,15000,0.5,1,1,1
F9ZW7HKPWRNQY,register,casual_use,94507,US,2016-12-01,1,1,1,315000,1,0,315000,1,1,1,1
E5J9AD0EVYQEA,dashboard,leisure_and_entertainment,77041-6642,US,2016-11-01,1,1,1,10000,1,0,10000,1,1,1,1
FCA3RRHNWVPBQ,dashboard,professional_services,39236,US,2014-09-01,1,1,1,65000000,0,0,65000000,1,1,1,0
CXSM5R0A03H4X,register,food_and_drink,94080,US,2018-12-01,2,2,2,56216160,2,0,28108080,1,1,1,0
7EBVB7APKEES3,dashboard,professional_services,83002,US,2018-05-01,1,1,1,3870000,1,0,3870000,1,1,1,0
1JM75VNDVMAR3,dashboard,health_care_and_fitness,60188,US,2016-03-01,2,2,0,722500,2,0,361250,0,1,1,1
ESEFWD525SSQY,register,professional_services,36869-7418,US,2018-10-01,1,1,0,7500,1,0,7500,0,1,1,1
KRM90BP25NM3A,dashboard,charities_education_and_membership,21617,US,2018-01-01,2,2,0,192000,2,0,96000,0,1,1,1
9XCXB8H2SSTQS,dashboard,professional_services,25526-7402,US,2019-02-01,1,1,0,6500,1,0,6500,0,1,1,0
JRBMA9M4R6ZKJ,register,home_and_repair,27529,US,2018-11-01,1,1,1,205000,1,0,205000,1,1,1,1
AW0F5GXZC5GYD,dashboard,beauty_and_personal_care,8753,US,2018-04-01,1,1,0,4000,1,0,4000,0,1,1,1
F19JRDKF6XKVQ,register,beauty_and_personal_care,24531,US,2018-03-01,1,1,1,3000,1,0,3000,1,1,1,1
80AS4E0DBATKQ,dashboard,casual_use,73115,US,2019-05-01,2,2,1,30500,2,1,15250,0.5,1,1,1
269VRANVTKWWM,register,casual_use,90660,US,2018-12-01,1,1,0,1500,1,0,1500,0,1,1,1
2Z9J1T9FXW7XQ,register,charities_education_and_membership,2298,AU,2016-05-01,1,1,0,200,0,0,200,0,1,1,1
12NRGAP0CJXEA,dashboard,food_and_drink,78411-2537,US,2018-04-01,1,1,1,125000,1,0,125000,1,1,1,1
A5E7XP02QKHSA,register,retail,32773,US,2019-03-01,1,1,0,1100,1,1,1100,0,1,1,1
34AXKX1SC2Z19,dashboard,food_and_drink,34639,US,2016-03-01,1,1,1,1859085,1,0,1859085,1,1,1,1
0ERTK1XF75EGX,register,retail,15401,US,2017-10-01,2,2,2,13560192,2,0,6780096,1,1,1,0
2MYGAZK7MJ43D,dashboard,professional_services,32801-1832,US,2016-01-01,1,1,1,642000,1,0,642000,1,1,1,0
WJDWAB2T94MMS,register,professional_services,60915-1733,US,2019-05-01,1,1,1,4250000,1,1,4250000,1,1,1,0
HAE1S2W83GRDK,register,casual_use,48453-1382,US,2019-04-01,1,1,0,200,1,1,200,0,1,1,1
5NGKK0BK9YHYY,register,retail,78723,US,2017-12-01,1,1,1,343200,1,0,343200,1,1,1,1
JXMRNV3FMRXBW,register,retail,24557-5061,US,2017-11-01,1,1,1,258388,1,0,258388,1,1,1,1
AEEW6GHG55RRJ,register,beauty_and_personal_care,88401,US,2016-12-01,1,1,1,62500,1,0,62500,1,1,1,1
YW834QTJSHPTY,register,retail,60481-1121,US,2018-05-01,2,2,2,93412,2,0,46706,1,1,1,0
A7T8F7W74VB83,register,retail,32501,US,2018-08-01,3,3,2,20419224,3,0,6806408,0.666666,1,1,0
250WRKXBJ892S,dashboard,health_care_and_fitness,07751-1605,US,2017-05-01,1,1,0,23400,1,0,23400,0,1,1,1
QM2V23EVTS6KC,dashboard,retail,V3T5T7,CA,2017-10-01,2,2,2,1410000,2,0,705000,1,1,1,1
10GPKRB1SSV7F,register,health_care_and_fitness,08902-2159,US,2017-11-01,1,0,0,0,0,0,0,0,1,1,1
4N4ES7M8NJW5R,register,transportation,70802,US,2018-09-01,2,1,0,174000,1,0,87000,0,1,1,1
3CY0TRWA4KTE7,invoices,retail,85031,US,2019-08-01,1,1,1,24000,1,1,24000,1,1,1,1
50VD6Q7NGXFTT,register,professional_services,92883,US,2018-08-01,1,1,1,577346,1,0,577346,1,1,1,1
YHJAK3BE36NNE,dashboard,professional_services,29624,US,2019-05-01,1,1,0,12500,1,1,12500,0,1,1,1
C1EBVPKZP5VWN,register,professional_services,1854,US,2018-05-01,1,1,1,250000,1,0,250000,1,1,1,1
96PWPSW8N39MB,register,retail,70001,US,2018-03-01,1,1,1,8780,1,0,8780,1,1,1,1
4HXF4Y05JFFGM,register,professional_services,85204-4732,US,2016-02-01,1,1,0,100,0,0,100,0,1,1,1
E1MP12PRFQRXK,dashboard,beauty_and_personal_care,90247-4215,US,2018-02-01,3,3,3,43202320,3,0,14400773.33,1,1,1,0
5C121HCSZDHS7,register,leisure_and_entertainment,77379,US,2016-09-01,1,1,0,1550000,0,0,1550000,0,1,1,0
3M3FH2DZSD30J,dashboard,professional_services,30339,US,2014-08-01,1,1,1,7770700,0,0,7770700,1,1,1,0
MFXWSMPVBSG1F,register,professional_services,43214-3749,US,2018-04-01,1,1,0,400000,1,0,400000,0,1,1,1
SBBNXE07H0G3B,register,leisure_and_entertainment,75034,US,2018-12-01,1,1,0,37000,1,0,37000,0,1,1,1
FJ35T608G0JS2,dashboard,professional_services,27536,US,2017-03-01,1,0,0,5000,0,0,5000,0,1,1,1
949BW505XYVAS,register,professional_services,60642-2216,US,2016-04-01,1,1,0,100,0,0,100,0,1,1,1
06Y0TKBBV87KJ,register,retail,48183,US,2017-09-01,1,1,1,9888,1,0,9888,1,1,1,1
3A9B0M5EH43B0,dashboard,casual_use,84047,US,2014-10-01,1,1,1,240000,0,0,240000,1,1,1,1
4KHSDNPK3YV8H,register,health_care_and_fitness,33030,US,2018-10-01,1,1,0,15000,1,0,15000,0,1,1,1
BJCB8QBW64PKN,dashboard,retail,662-0854,JP,2015-09-01,1,1,1,1791720,1,0,1791720,1,1,1,1
CNGD28D3X99PZ,register,leisure_and_entertainment,06354-1747,US,2017-12-01,1,1,1,700,1,0,700,1,1,1,1
0D550FP6PZCHB,register,professional_services,2250,AU,2018-04-01,1,1,0,300,1,0,300,0,1,1,1
P9CTWNY7MJJT0,dashboard,professional_services,32837,US,2018-06-01,1,0,0,0,0,0,0,0,1,1,1
5B48KT0X6XV3R,register,professional_services,95993,US,2017-01-01,1,1,1,3700,1,0,3700,1,1,1,1
CYCJDJ24198CC,register,professional_services,13440-6368,US,2017-09-01,1,1,0,7100,1,0,7100,0,1,1,1
9KJ39BJDGSGT8,register,health_care_and_fitness,78230,US,2017-06-01,1,1,1,7582000,1,0,7582000,1,1,1,0
E602PJ67H0FSR,dashboard,retail,11369,US,2017-01-01,1,1,1,13000,1,0,13000,1,1,1,1
5GE16DPPS6BD1,dashboard,casual_use,61068,US,2018-05-01,1,1,1,366600,1,0,366600,1,1,1,1
5CWDJ2NTBZXEB,register,casual_use,76022,US,2014-06-01,1,1,0,25200,0,0,25200,0,1,1,1
